 "problem_instance" , "ela_feature_class" , "value" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_15_instance_4_dim_30" , "http://w3id.org/ontoopt/ratio_median_25" , "0.9533849284397977e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_15_instance_4_dim_30" , "http://w3id.org/ontoopt/skewness" , "4.956728121275685e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_15_instance_5_dim_30" , "http://w3id.org/ontoopt/diff_mean_02" , "-2.7244036188028264e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_15_instance_5_dim_30" , "http://w3id.org/ontoopt/diff_mean_05" , "-2.105039592336535e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_15_instance_5_dim_30" , "http://w3id.org/ontoopt/diff_mean_10" , "-1.6030653584907135e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_15_instance_5_dim_30" , "http://w3id.org/ontoopt/diff_mean_25" , "-0.9472848901164763e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_15_instance_5_dim_30" , "http://w3id.org/ontoopt/diff_median_02" , "-2.6443408015140033e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_15_instance_5_dim_30" , "http://w3id.org/ontoopt/diff_median_05" , "-2.044313711355988e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_15_instance_5_dim_30" , "http://w3id.org/ontoopt/diff_median_10" , "-1.5632215846330375e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_15_instance_5_dim_30" , "http://w3id.org/ontoopt/diff_median_25" , "-0.9178986625297298e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_15_instance_5_dim_30" , "http://w3id.org/ontoopt/dist_ratio.coeff_var" , "0.14885517620858182e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_15_instance_5_dim_30" , "http://w3id.org/ontoopt/eps.max" , "64.09244019356457e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_15_instance_5_dim_30" , "http://w3id.org/ontoopt/eps.ratio" , "2.1071071071071072e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_15_instance_5_dim_30" , "http://w3id.org/ontoopt/eps.s" , "3.308308308308309e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_15_instance_5_dim_30" , "http://w3id.org/ontoopt/expl_var.cor_init" , "0.1054999999999997e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_15_instance_5_dim_30" , "http://w3id.org/ontoopt/expl_var.cor_x" , "0.12550000000000017e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_15_instance_5_dim_30" , "http://w3id.org/ontoopt/expl_var.cov_init" , "0.09297746252938736e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_15_instance_5_dim_30" , "http://w3id.org/ontoopt/expl_var.cov_x" , "0.09326896338431176e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_15_instance_5_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cor_init" , "0.11400000000000032e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_15_instance_5_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cor_x" , "0.11450000000000005e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_15_instance_5_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cov_init" , "0.09270703095156943e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_15_instance_5_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cov_x" , "0.09224926665161792e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_15_instance_5_dim_30" , "http://w3id.org/ontoopt/h.max" , "0.8224027602413959e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_15_instance_5_dim_30" , "http://w3id.org/ontoopt/kurtosis" , "45.70354802982686e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_15_instance_5_dim_30" , "http://w3id.org/ontoopt/lin_simple.adj_r2" , "0.4213228670460208e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_15_instance_5_dim_30" , "http://w3id.org/ontoopt/lin_simple.coef.max" , "400.3368708495577e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_15_instance_5_dim_30" , "http://w3id.org/ontoopt/lin_simple.coef.max_by_min" , "57.623942988174576e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_15_instance_5_dim_30" , "http://w3id.org/ontoopt/lin_simple.coef.min" , "6.452685606513107e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_15_instance_5_dim_30" , "http://w3id.org/ontoopt/lin_simple.intercept" , "5596.523949478004e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_15_instance_5_dim_30" , "http://w3id.org/ontoopt/lin_w_interact.adj_r2" , "0.7005695404659498e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_15_instance_5_dim_30" , "http://w3id.org/ontoopt/m0" , "0.576050700466978e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_15_instance_5_dim_30" , "http://w3id.org/ontoopt/nb_fitness.cor" , "-0.2646328084292866e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_15_instance_5_dim_30" , "http://w3id.org/ontoopt/nn_nb.cor" , "0.8158215765971474e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_15_instance_5_dim_30" , "http://w3id.org/ontoopt/nn_nb.mean_ratio" , "0.9113642399190423e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_15_instance_5_dim_30" , "http://w3id.org/ontoopt/nn_nb.sd_ratio" , "0.9583751035584233e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_15_instance_5_dim_30" , "http://w3id.org/ontoopt/number_of_peaks" , "3.0e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_15_instance_5_dim_30" , "http://w3id.org/ontoopt/quad_simple.adj_r2" , "0.45789169790999296e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_15_instance_5_dim_30" , "http://w3id.org/ontoopt/quad_simple.cond" , "44.79703140903746e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_15_instance_5_dim_30" , "http://w3id.org/ontoopt/quad_w_interact.adj_r2" , "1.1422819543584137e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_15_instance_5_dim_30" , "http://w3id.org/ontoopt/ratio_mean_02" , "0.8773864470840962e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_15_instance_5_dim_30" , "http://w3id.org/ontoopt/ratio_mean_05" , "0.9052453170382619e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_15_instance_5_dim_30" , "http://w3id.org/ontoopt/ratio_mean_10" , "0.9278405817530558e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_15_instance_5_dim_30" , "http://w3id.org/ontoopt/ratio_mean_25" , "0.9573629292743775e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_15_instance_5_dim_30" , "http://w3id.org/ontoopt/ratio_median_02" , "0.8812430964930356e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_15_instance_5_dim_30" , "http://w3id.org/ontoopt/ratio_median_05" , "0.9081494323852799e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_15_instance_5_dim_30" , "http://w3id.org/ontoopt/ratio_median_10" , "0.9297689415324926e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_15_instance_5_dim_30" , "http://w3id.org/ontoopt/ratio_median_25" , "0.9587737185433235e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_15_instance_5_dim_30" , "http://w3id.org/ontoopt/skewness" , "5.495775025244172e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_1_dim_30" , "http://w3id.org/ontoopt/diff_mean_02" , "0.04177914883039335e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_1_dim_30" , "http://w3id.org/ontoopt/diff_mean_05" , "0.023160502912652703e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_1_dim_30" , "http://w3id.org/ontoopt/diff_mean_10" , "0.018848945962311348e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_1_dim_30" , "http://w3id.org/ontoopt/diff_mean_25" , "-5.325415634622743E-4" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_1_dim_30" , "http://w3id.org/ontoopt/diff_median_02" , "0.02549415622800133e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_1_dim_30" , "http://w3id.org/ontoopt/diff_median_05" , "-0.002200307812687541e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_1_dim_30" , "http://w3id.org/ontoopt/diff_median_10" , "0.019025650565634322e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_1_dim_30" , "http://w3id.org/ontoopt/diff_median_25" , "0.0018559088499010556e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_1_dim_30" , "http://w3id.org/ontoopt/dist_ratio.coeff_var" , "0.16651424604821793e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_1_dim_30" , "http://w3id.org/ontoopt/eps.max" , "0.944257242605741e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_1_dim_30" , "http://w3id.org/ontoopt/eps.ratio" , "0.20520520520520513e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_1_dim_30" , "http://w3id.org/ontoopt/eps.s" , "1.0660660660660657e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_1_dim_30" , "http://w3id.org/ontoopt/expl_var.cor_init" , "0.25041996959360924e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_1_dim_30" , "http://w3id.org/ontoopt/expl_var.cor_x" , "0.2503913517205379e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_1_dim_30" , "http://w3id.org/ontoopt/expl_var.cov_init" , "0.5641961157166091e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_1_dim_30" , "http://w3id.org/ontoopt/expl_var.cov_x" , "0.5671330448419571e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_1_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cor_init" , "0.24769460014025566e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_1_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cor_x" , "0.24958490195618366e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_1_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cov_init" , "0.5700406360484367e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_1_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cov_x" , "0.5681799035195143e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_1_dim_30" , "http://w3id.org/ontoopt/h.max" , "0.8661442617038552e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_1_dim_30" , "http://w3id.org/ontoopt/kurtosis" , "0.24809372589454748e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_1_dim_30" , "http://w3id.org/ontoopt/lin_simple.adj_r2" , "-4.816148563679956E-4" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_1_dim_30" , "http://w3id.org/ontoopt/lin_simple.coef.max" , "0.2843048707542869e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_1_dim_30" , "http://w3id.org/ontoopt/lin_simple.coef.max_by_min" , "70.08540013510736e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_1_dim_30" , "http://w3id.org/ontoopt/lin_simple.coef.min" , "0.004331421464272848e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_1_dim_30" , "http://w3id.org/ontoopt/lin_simple.intercept" , "152.6581852939872e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_1_dim_30" , "http://w3id.org/ontoopt/lin_w_interact.adj_r2" , "-0.03532738277186054e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_1_dim_30" , "http://w3id.org/ontoopt/m0" , "0.6649432955303536e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_1_dim_30" , "http://w3id.org/ontoopt/nb_fitness.cor" , "-0.5750425222042057e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_1_dim_30" , "http://w3id.org/ontoopt/nn_nb.cor" , "0.7460795775904756e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_1_dim_30" , "http://w3id.org/ontoopt/nn_nb.mean_ratio" , "0.8882759134845046e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_1_dim_30" , "http://w3id.org/ontoopt/nn_nb.sd_ratio" , "0.869892165695404e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_1_dim_30" , "http://w3id.org/ontoopt/number_of_peaks" , "1.0e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_1_dim_30" , "http://w3id.org/ontoopt/quad_simple.adj_r2" , "-2.7981459580228574E-4" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_1_dim_30" , "http://w3id.org/ontoopt/quad_simple.cond" , "103.83386187265869e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_1_dim_30" , "http://w3id.org/ontoopt/quad_w_interact.adj_r2" , "1.6745822675398108e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_1_dim_30" , "http://w3id.org/ontoopt/ratio_mean_02" , "1.001880737350513e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_1_dim_30" , "http://w3id.org/ontoopt/ratio_mean_05" , "1.0010424666441762e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_1_dim_30" , "http://w3id.org/ontoopt/ratio_mean_10" , "1.0008483958123544e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_1_dim_30" , "http://w3id.org/ontoopt/ratio_mean_25" , "0.9999760284098647e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_1_dim_30" , "http://w3id.org/ontoopt/ratio_median_02" , "1.0011456865686357e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_1_dim_30" , "http://w3id.org/ontoopt/ratio_median_05" , "0.9999011709054324e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_1_dim_30" , "http://w3id.org/ontoopt/ratio_median_10" , "1.00085448332098e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_1_dim_30" , "http://w3id.org/ontoopt/ratio_median_25" , "1.0000833574804613e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_1_dim_30" , "http://w3id.org/ontoopt/skewness" , "0.43124444985930355e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_30" , "http://w3id.org/ontoopt/diff_mean_02" , "-0.010611905533160382e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_30" , "http://w3id.org/ontoopt/diff_mean_05" , "-0.013955826306828456e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_30" , "http://w3id.org/ontoopt/diff_mean_10" , "-0.01938144891430582e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_30" , "http://w3id.org/ontoopt/diff_mean_25" , "-0.013108896703261763e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_30" , "http://w3id.org/ontoopt/diff_median_02" , "-0.028968665041915642e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_30" , "http://w3id.org/ontoopt/diff_median_05" , "-0.011747994140080209e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_30" , "http://w3id.org/ontoopt/diff_median_10" , "-0.012950249822551996e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_30" , "http://w3id.org/ontoopt/diff_median_25" , "-0.0070369262302989455e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_30" , "http://w3id.org/ontoopt/dist_ratio.coeff_var" , "0.1662001830678706e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_30" , "http://w3id.org/ontoopt/eps.max" , "0.9224970052592174e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_30" , "http://w3id.org/ontoopt/eps.ratio" , "0.20520520520520513e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_30" , "http://w3id.org/ontoopt/eps.s" , "1.0460460460460457e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_30" , "http://w3id.org/ontoopt/expl_var.cor_init" , "0.24754930897258925e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_30" , "http://w3id.org/ontoopt/expl_var.cor_x" , "0.24981289684442334e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_30" , "http://w3id.org/ontoopt/expl_var.cov_init" , "0.566495536740708e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_30" , "http://w3id.org/ontoopt/expl_var.cov_x" , "0.5675925165771212e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cor_init" , "0.2469633591552109e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cor_x" , "0.24976290274809282e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cov_init" , "0.5656928332293076e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cov_x" , "0.5654174141272071e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_30" , "http://w3id.org/ontoopt/h.max" , "0.8653495373176072e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_30" , "http://w3id.org/ontoopt/kurtosis" , "0.31714285795821073e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_30" , "http://w3id.org/ontoopt/lin_simple.adj_r2" , "-3.4260947444719747E-4" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_30" , "http://w3id.org/ontoopt/lin_simple.coef.max" , "0.28458773217701144e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_30" , "http://w3id.org/ontoopt/lin_simple.coef.max_by_min" , "87.93847349612517e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_30" , "http://w3id.org/ontoopt/lin_simple.coef.min" , "0.002972444956582403e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_30" , "http://w3id.org/ontoopt/lin_simple.intercept" , "-274.04328667424875e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_30" , "http://w3id.org/ontoopt/lin_w_interact.adj_r2" , "-0.034587854045773136e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_30" , "http://w3id.org/ontoopt/m0" , "0.6642761841227485e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_30" , "http://w3id.org/ontoopt/nb_fitness.cor" , "-0.5770804534685372e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_30" , "http://w3id.org/ontoopt/nn_nb.cor" , "0.7486749822585466e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_30" , "http://w3id.org/ontoopt/nn_nb.mean_ratio" , "0.888520939073798e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_30" , "http://w3id.org/ontoopt/nn_nb.sd_ratio" , "0.8711284017977063e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_30" , "http://w3id.org/ontoopt/number_of_peaks" , "1.0e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_30" , "http://w3id.org/ontoopt/quad_simple.adj_r2" , "-6.693146670837535E-4" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_30" , "http://w3id.org/ontoopt/quad_simple.cond" , "82.9760486883051e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_30" , "http://w3id.org/ontoopt/quad_w_interact.adj_r2" , "1.6746783458803902e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_30" , "http://w3id.org/ontoopt/ratio_mean_02" , "0.9995222852461707e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_30" , "http://w3id.org/ontoopt/ratio_mean_05" , "0.9993717238968672e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_30" , "http://w3id.org/ontoopt/ratio_mean_10" , "0.9991275449075077e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_30" , "http://w3id.org/ontoopt/ratio_mean_25" , "0.9994098937823148e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_30" , "http://w3id.org/ontoopt/ratio_median_02" , "0.998698808679152e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_30" , "http://w3id.org/ontoopt/ratio_median_05" , "0.9994721632343104e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_30" , "http://w3id.org/ontoopt/ratio_median_10" , "0.9994180894683842e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_30" , "http://w3id.org/ontoopt/ratio_median_25" , "0.9996838992893597e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_2_dim_30" , "http://w3id.org/ontoopt/skewness" , "0.4616676817063913e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/diff_mean_02" , "0.00850579886932401e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/diff_mean_05" , "0.0496819017869381e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/diff_mean_10" , "-0.0024112878669519944e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/diff_mean_25" , "0.0031014730933627277e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/diff_median_02" , "0.011641433407326929e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/diff_median_05" , "0.04456673536796174e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/diff_median_10" , "-5.043602309271478E-4" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/diff_median_25" , "0.0013411375653387125e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/dist_ratio.coeff_var" , "0.16644282094301904e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/eps.max" , "0.9224970052592174e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/eps.ratio" , "0.20520520520520513e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/eps.s" , "1.0460460460460457e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/expl_var.cor_init" , "0.24889268417320176e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/expl_var.cor_x" , "0.25144732096565797e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/expl_var.cov_init" , "0.5661454351433493e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/expl_var.cov_x" , "0.5634798002038042e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cor_init" , "0.24840962856538445e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cor_x" , "0.24932624623581187e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cov_init" , "0.5628317067305362e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cov_x" , "0.5672723716220543e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/h.max" , "0.8651827545822156e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/kurtosis" , "0.2534546552677459e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/lin_simple.adj_r2" , "-2.839494862419967E-4" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/lin_simple.coef.max" , "0.27633240115259006e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/lin_simple.coef.max_by_min" , "88.37879481849129e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/lin_simple.coef.min" , "0.002749401962572433e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/lin_simple.intercept" , "180.54141507862727e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/lin_w_interact.adj_r2" , "-0.033519772757447885e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/m0" , "0.6634422948632421e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/nb_fitness.cor" , "-0.5790874291567949e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_16_instance_3_dim_30" , "http://w3id.org/ontoopt/nn_nb.cor" , "0.7468056697308635e0" ,
