,step_size_adaptation,budget,diff_mean_02,diff_mean_05,diff_mean_10,diff_mean_25,diff_median_02,diff_median_05,diff_median_10,diff_median_25,dist_ratio.coeff_var,eps.max,eps.ratio,eps.s,expl_var.cor_init,expl_var.cor_x,expl_var.cov_init,expl_var.cov_x,expl_var_PC1.cor_init,expl_var_PC1.cor_x,expl_var_PC1.cov_init,expl_var_PC1.cov_x,h.max,kurtosis,lin_simple.adj_r2,lin_simple.coef.max,lin_simple.coef.max_by_min,lin_simple.coef.min,lin_simple.intercept,lin_w_interact.adj_r2,m0,nb_fitness.cor,nn_nb.cor,nn_nb.mean_ratio,nn_nb.sd_ratio,number_of_peaks,quad_simple.adj_r2,quad_simple.cond,quad_w_interact.adj_r2,ratio_mean_02,ratio_mean_05,ratio_mean_10,ratio_mean_25,ratio_median_02,ratio_median_05,ratio_median_10,ratio_median_25,skewness
29,psr,50000,0.004831202277193456,-0.005046289125275488,-0.0006672490586386784,0.0007174321476458484,0.00747575675380419,-0.006101312362427247,0.011761829340323889,0.007700913692092626,-0.024890688097183217,-0.019442284617922835,-0.0015486593754038811,0.03271547846728793,0.005991404813440214,-0.005684691190210926,0.01151423108055475,-0.003047917544356499,0.00532529312124711,-0.008952437409171664,0.026586934005743,-0.0029233683031897706,-0.013473347216184255,0.005966265495208215,0.02865809389091816,-0.001589785278208542,-0.00741803626555186,-0.013271947434095968,0.004189284948777374,0.008787525601961764,-0.07042127970556637,-0.011463596946016045,-0.0017851901242731715,0.00047190450466853443,0.006906362536410897,0.0038135341664255846,0.0030358859214671043,0.0032311057428192013,-0.0021099583157317414,0.018181769779915362,0.006765878689058716,-0.0010081979168601813,0.007013446161656745,0.007188905427253738,-0.005927217262271664,0.0035695495317591207,0.0051722940399604785,0.004129886963029533
30,csa,500,0.15504088950303882,0.002594828989031441,0.012171726131372775,0.04925332097287722,0.1173840423794741,-0.19434525339449688,0.006214046792070849,0.08656482870669965,0.25448956225709934,1.5338749587602198,0.7188730187159077,0.01995294087297384,0.1987380038587007,0.3120493326759712,-0.22620574062191576,-1.1354347617211726,-0.08253492351620141,0.2619735655046328,0.4107976001677837,0.724354379867037,0.8008992167482265,0.07486508384165112,-0.24615939767283965,0.6666080088164456,0.3423465645564711,0.2950985650722922,0.5549832530334968,1.2409242068755546,-0.29515150574874544,0.1820117385248973,-0.09038433138367336,0.08223713794103249,0.40527179549665426,0.3504247648931139,0.005212226774091427,-3.153479633077205,0.08074095683670775,0.2518428968421556,-0.1444787231506978,-0.061715168542808195,-0.1356066931048083,0.5015505206177466,-0.0172639427872383,0.040346151490815226,0.17125547406360653,-0.0807897922111657
31,psr,500,0.027709476118951113,-0.013686416993377078,0.042391644607421425,0.049483630771542116,0.020806945514277562,-0.029128447259266787,-0.026472902720050918,0.03760535584172807,0.05983883999037687,2.89648246080087,-0.8591621519817958,0.03773287366384357,-0.003886938508804477,0.09011450432382524,0.07705467463873639,-0.36647820608464593,0.11761384534379687,0.061071624630860924,0.09677957627510607,0.09822856250430538,0.385442918053508,0.021135857733734855,0.31216463457624855,0.21811528774219868,-1.1744181308094066,0.4018245205517499,-0.14312263201085737,-0.3849864512700139,-0.1373700141040004,0.6013404464562639,-0.01611937988407736,0.18430325911201334,-0.1165112095598927,0.09580688142604322,0.030698982619105124,-0.09158085894731369,0.09559866059924602,-0.057778440265146065,-0.020427138568744174,0.013832990178673515,-0.01570927674592548,-0.009162895467216237,-0.06340865789662603,-0.00045717586682921446,0.054642975612769824,0.07116864124012275
32,csa,2000,0.02851660089323614,-0.0012299860633111163,0.007790199240708433,0.008477051256914631,0.0208331315418343,0.004805304278538136,0.0033371719836619057,0.008786871085164672,-0.017680579618444072,-0.07050733629770266,-0.010744945098656693,0.06607408767153496,0.014569263564677718,-0.003979953599635795,0.014658033412600701,0.033935183636000496,0.006039497693116878,0.007690149270809585,0.03921875840003771,0.0168828053226616,-0.008446199087825929,0.012586578560953467,0.03171692116949224,0.04969296246683097,-0.01295099069065977,-0.024230486000871156,-0.01527971481565222,0.016761071489837364,-0.17825311104442745,0.0032667579519372824,-0.022126655210659072,0.003950460401445071,-0.004688788174726317,0.025266415802445177,0.005744685651130835,0.008857427839552094,-0.01762121283378793,0.0104306610463993,-0.0004957631356820587,0.011663616982675245,0.005188232954111957,0.02460889851208494,-0.0027937916397062714,-0.004230915525321998,0.010726420435472924,-0.0006920727176256272
33,psr,2000,0.011387732525003342,0.013269409830346733,0.005267692619369917,0.00023952141022878332,0.015247307877845284,0.003870865923605299,0.002489706673496521,0.003951830876458557,-0.01723013328788487,-0.04173026510230942,0.006481994074644428,0.042328813379604584,0.008062398494490237,-0.002510188718559349,0.019559924300176026,0.01574707510428354,0.003534592938995208,0.0009651666281098049,0.017024562683789914,0.02063885878022367,-0.018280193004133014,0.004166930317553886,0.01244547544035359,0.02455440511186514,0.005175443529865425,0.0016277157621072847,0.004537246499393729,-0.008864589220551776,-0.08808405395336155,-0.02373841299309998,-0.008910794359308197,-0.004972336876160702,0.00155842478379954,0.0052683566578065055,0.013432377289799681,0.0012624512320030799,-0.015955281715039925,0.01305404240491735,0.006291327270721793,0.005823739078983801,0.0018886088057447972,0.010857811723974532,0.007909234694945259,0.003663130167002998,0.0013043604160024051,0.0005981495189732011
34,csa,5000,0.015740172303533487,0.0036577621262961543,0.004543552052225421,0.010581084088803839,0.01384638166228166,-0.0012722527729893689,0.0010471971711463282,0.0059275227368121115,-0.019614118244561374,-0.06348507667333118,0.0022799924693002894,0.05913540735291405,0.011350584912382299,-0.0026309993522265628,0.03366435969323072,0.0362483197131557,0.003223747084765235,0.005489911312616053,0.03123261349545452,0.025667074787268387,-0.004803052851226702,0.007974250192669511,0.023073992506693876,0.03361450375189953,-0.00940946589428538,-0.03601965723982818,-0.008677573970393362,0.004303992971447192,-0.15736224370346305,0.0009359284279683795,-0.02214388102896101,-0.0063835718360387384,-0.0033114158722082165,0.015695549719646144,0.007553272736738479,0.017708018456424942,-0.023145635516185706,0.0027535446460244025,0.007614677117696635,0.006102240449704672,0.009538056315278664,0.018756426690451394,-0.011762081810695041,-0.003979686698154825,0.011664653934751011,0.0036936744383005097
35,psr,5000,0.009692372634208933,0.012485986555087081,0.0057962256166673625,0.0007175026000553321,0.013435542515861102,0.00738675097910613,-0.00034068648087379666,0.0039215608905194925,-0.01713214991034048,-0.042092481865086726,0.005728159680674397,0.03667780092184224,0.006870253127111163,-0.0011648402807069914,0.021013808650378447,0.016281903268728817,0.0019934004803025315,0.0028411070555158908,0.00819230116803792,0.018113155652946144,-0.015873385147550136,0.005665546878919581,0.011101120842488077,0.018528043100589232,5.581327846605524e-05,0.008512220386621366,0.004317522739764443,-0.008670663626807589,-0.08621362364263678,-0.02061788642689809,-0.008972497666858693,-0.007367137192923362,0.003413425508878154,0.0071373608732115505,0.015795489413475906,0.001986123703520116,-0.011205110954461119,0.008447447832114085,0.005555315170248132,0.010627442325894998,0.0030648861590736225,0.00724298578312147,0.00752654184570068,0.005379266527408407,0.005202822360769332,-0.0039873599859572536
36,csa,10000,0.015360817490401168,-0.004054064146365456,0.003319441771369627,0.00787161320836131,0.015018912428757714,-0.001391168192493571,-3.539528484292204e-05,0.007822461953202912,-0.023161856233402726,-0.062263144322191516,-0.012720108857332177,0.06161150758573177,0.009491674812402793,-0.006910539075051714,0.02460273622264066,0.03295277804960859,0.0050304398721102705,0.0050210191162065095,0.030082245395680756,0.030284385271688353,-0.0037832874163012645,0.00922514966665588,0.026480729615438948,0.039096795670251,-0.003880904466714577,-0.02873876976673743,-0.009211233012994337,0.0007005998219789996,-0.135734794423572,-0.004066147227369444,-0.018266686728868966,-0.0009933387273420716,-0.002944529084225907,0.014204542081572106,0.009426290705268918,0.013160158346641604,-0.02250529002024512,0.01049324186593072,0.002908042457552844,0.004555779881856749,0.009424647843270318,0.017085518370525462,-0.00685564163144558,-0.0073998613757997435,0.00979608489091664,-0.0007346661599834606
37,psr,10000,0.01078672485751352,0.01001443955536362,0.0029437757688805023,0.003195738199493273,0.011384587891774768,0.007203031055127062,0.002688620922719974,0.003628036884389538,-0.017979614505826566,-0.042592009050245745,0.008455205970246633,0.03654610201913076,0.00849562699228119,-0.0006287578881571232,0.018121417298285352,0.012378891428867993,0.0017440352753855775,0.0030076817483142876,0.008945418942806819,0.022721624201149725,-0.010084187201249584,0.004459434804871347,0.010002984106935574,0.015520100524783535,-0.0019154464234387694,0.0023197253962924354,0.006292979031021436,-0.002462751463011912,-0.0817716504906007,-0.021624053208394008,-0.009099723152224671,-0.004245281714324169,0.0007229423741004694,0.008576645070634707,0.013572874489101829,-0.002928398803691313,-0.017779499913508655,0.01063338335898112,0.00723091508717117,0.009468740914011573,0.0044438401768781294,0.007111206613474562,0.0062717488619098765,0.004509298189204324,0.0033654782123014515,-0.0026823897363772073
38,csa,50000,0.014527432064972583,-0.0014067869558268872,-0.0029681748475493346,0.008133112084515457,0.0093506142781489,0.003240201347760059,-0.0023203566015963313,0.005160758053812788,-0.017628879691394726,-0.053131057269259256,0.0018877805140654874,0.05066812754995108,0.008220532874424107,0.004181579659508571,0.015789658536005013,0.025271884323246264,0.00445787350846554,0.004165722423708413,0.02544550099133536,0.013615807915552874,-0.004384884992092627,0.00390170225941411,0.016670992023033848,0.04153691908177119,-0.00722802549352276,-0.01698935063867395,-0.00943797221453609,-0.005587223346430075,-0.08759950853163788,-0.010911689661403007,-0.01767762640654592,-0.0030916581243806266,0.001038253168276958,0.00700479353250875,0.014227917245639318,-0.0007269837773394058,-0.02327634409440245,0.010489926435797168,0.00237232807123926,-7.107676951119276e-05,0.007689164824449333,0.00908847748578142,0.0017493682152257657,0.0006520715523073504,0.00745432924802174,-0.003213512900899571
39,psr,50000,0.009965477079530905,0.010033664584277301,0.006092654992925482,-0.0005013172002677262,0.011520689604670262,0.009396945878454509,0.0030247669288221545,0.0007016616332806647,-0.012804780354544047,-0.03671887238949301,0.0064882572797027045,0.028240923521971505,0.007020084461799713,-0.0006646319128049271,0.016448706285205752,0.008715725445592652,0.0037239252150008065,0.0027235162735728033,0.008291308986728797,0.021137570246968034,-0.005855744013321006,0.005035516837773612,0.010395085764996724,0.015938366743418433,-0.0029491293074937488,0.0033579942825872292,0.002612576571603651,-0.007962087852575931,-0.07453243592606754,-0.01868358519375075,-0.00853592048868551,-0.01015402540092358,0.0019781498558291543,0.004740215823678357,0.009204904115626852,-0.0011446458907460799,-0.013937723048415474,0.008751438145388262,0.0028503264929905263,0.00807380354905623,0.0008435211805650229,0.004779531788123284,0.00939374747042262,0.006566849761991996,0.003988037946977785,-0.0022962021442310913
40,csa,500,-0.10646965410047657,0.03265101588982797,0.03453545209916651,0.1875191951524133,-0.13436202420900906,0.051182490859204836,0.053289715415560865,0.20817380402348856,0.2715823794851263,-0.28277028024699935,-0.43521814331864184,-0.2900676146610243,0.11735879749396257,0.0630295695562865,0.0014281839233682638,-0.1324099238551951,0.07467044341321277,0.08976969482324008,0.1710103247986324,0.12660819894819483,0.16115797199080087,0.1435895744307275,-0.18864399484911085,-0.20851495433308956,-0.12235818961482457,0.0898981048488651,-0.27421469849297336,-0.1249663314459274,0.0034424308885474043,0.26374769367263967,-0.10561023016807461,0.016822730700772108,-0.45378712459852655,0.21777300560852345,0.045285678947352935,-0.3054544636376892,0.24768723552085395,-0.06467590780573651,0.10106185661468277,0.05829854889343266,0.24184126888719473,-0.23917148305197966,0.1302458116631145,0.18340246047144004,0.12470549340708657,0.19463681264070282
41,psr,500,0.022367710223104145,0.06913292665678057,-0.01593244844745845,0.0649251459077296,-0.013009631898586357,-0.01870534480072617,-0.03925688952584312,-0.0009842947279979338,0.016071214543853164,1.010113273935956,1.9507765248364803,-0.787379712277049,0.3348299368840239,0.09453750999501383,0.10236157066481458,0.043775496760186654,0.09656947682430374,0.07908136039628728,0.10383880664113183,0.0657900499096759,0.2423076384883356,0.07568866495859075,-0.08588299551197615,0.1605543844681763,-1.6249497864635862,0.7586942361583067,0.17052495504097745,-0.45320584092122446,0.2981416197557171,0.8604017151406301,0.18363548249942954,-0.01617995762729134,-0.09116451365648982,0.3585676224935267,-0.14280625692501492,0.14448701930626734,0.023852646761529244,0.015268090405347183,0.002981514887451833,-0.014200782747797165,-0.02808510412254091,-0.0001467435114634154,-0.0035087601113632056,0.010927380107795533,-0.00773188317674204,0.27989160058737145
42,csa,2000,0.021259782810443214,0.0029805198122874283,0.00915555502799907,0.001590010783350974,0.016376329776795272,0.006186511748647345,0.006409567532872441,0.0044630299746206865,-0.02758900764996083,-0.0954937168588348,0.008443561160603718,0.07112211483870291,0.006199850285643803,0.0071173763415015075,0.037938892694059284,0.03225547636459655,0.008887104065446388,0.007371451747170501,0.04295053762444292,0.0351813290572016,-0.007809447776159243,0.010186160849862994,0.029445468750160898,0.054105895387401924,-0.015176300752407234,-0.007856101970720985,-0.008662831303708802,0.005842792526299836,-0.1846763510233117,-0.0065379958139577705,-0.034053635175414675,-0.014338841200523051,-0.001082181456007593,0.02048871870903424,0.014710099627497518,0.001402052160041752,-0.0327157715779473,0.015222007774943482,0.009366885059717006,0.0073077981533605256,0.005246035272945834,0.019440145375818993,0.0037915572086137427,-0.0019368855859909701,0.01479596376067411,-0.0008297453823333743
43,psr,2000,0.015139990361566203,0.006253145211387115,0.003599705578023463,0.0034260555001483436,0.01872334449260966,-0.0013602282311797297,0.0027549778567290935,-0.0012490138339537945,-0.01616917532471895,-0.03944553463424512,0.0047196139342111755,0.03351684482626509,0.008792197483630616,-0.012350129637325676,0.02705470922287408,0.029806024285408784,0.0017556607005905973,0.004301584573192782,0.017406763035970444,0.018891166620544273,-0.019444444357039167,-0.0005274968420233341,0.017391470058978002,0.009913780019888508,-0.0030814160999237043,-0.005980526520943637,0.0008458715434625716,-0.011615002856695223,-0.06586822946934334,-0.02083587657868805,-0.015360256919698693,-0.0063099327100218745,-0.0018079298625128916,0.0018300319902508923,0.018419616441829108,0.009251691588656134,-0.014223110271502819,0.01466025686618878,0.000773385928759347,0.0017382799538274518,0.0038721633054844,0.014484116033728008,-0.0006080462946493858,0.0015048415401422582,0.0015755142101218425,-0.0075973809119817695
44,csa,5000,0.013678203343307665,0.007978568965049285,0.0050245085756993055,0.006927104192530253,0.010719837302214026,0.0008056232375292774,-0.0018145398132345268,0.009685504400958127,-0.027778833450347172,-0.06266303050860687,-0.013549949722200489,0.06602177203856266,0.009140226172950211,0.00101115052449846,0.032679609021493,0.04049388244509533,0.0030693183426276963,0.005851164982642925,0.03212432814911396,0.04707573530799009,0.0025525011600369776,0.005300930751938985,0.029681089306532862,0.03206781258866386,-0.007543241461296346,0.00767552448138572,-0.028530335968425285,-0.005885925114744498,-0.13043959889912282,-0.010297673694631158,-0.04003366419393669,-0.005896678044355934,-0.0031453829595816077,0.010849728539074672,0.008156625306181284,0.020496240310380623,-0.03406831702442253,0.011086104982985536,0.0032249568251970476,0.010343312107297359,0.002984959063848175,0.007225006862568202,0.00637666624810967,-0.0029476057685859686,0.004850854865226849,-0.004079837164509496
45,psr,5000,0.024502102454261283,0.0062174004069156475,0.002116062853767429,0.006853226117185975,0.012092692883765197,0.002842681996064587,-0.0023645660720729477,-0.0015212061883145154,-0.00604286193249671,-0.03492105199994537,-0.001646390691282421,0.07385774647518668,0.0036796004842108987,-0.012728838651794517,0.008719673930547437,0.019843803694118787,-0.00019425827538577337,-0.0017281656199945343,0.017631970006649973,0.020220982287058056,-0.005817823566661512,-6.688676132706154e-05,0.020132710368025573,-0.007224065211551539,0.008732475665436482,-0.029315830405033928,0.011225788066766967,-0.009858907228803943,-0.045973924340225666,-0.06429399664287053,-0.02264166240262361,-0.004319089088166379,-0.01109486418418295,0.008065922480127063,0.014144323006893183,0.008464918486466584,0.002922902705383241,0.013302996056117017,0.013859933012804661,0.0032175230914677504,0.005344616598015472,0.004386749146317056,0.00249544467079326,0.0033970254565172846,0.003735582513628937,-0.008486182230678756
46,csa,10000,0.010339324178280929,0.005713670162207521,0.005346916041112674,0.004071841345111667,0.014771133297051731,0.0027113507019644306,0.0016867726530044452,0.002275211711223029,-0.02158225946056187,-0.06901948568694972,0.0025960677469098257,0.07310771238713129,0.00772982744385833,0.001976293835836557,0.03804209544787052,0.03730192624113379,0.004379141236225088,0.005031257626338278,0.027837873617546624,0.03167856343112491,-0.003708015847844117,0.006116692847494405,0.022301726476750484,0.033011326712651036,-0.003752789669132114,-0.01264236699024905,-0.014938604897907992,-0.0066619014715072755,-0.11717820674922419,-0.014191683112564026,-0.029435091196592638,-0.013348598731048494,-0.0029760674434986456,0.009004821234708688,0.015074499281671323,0.012614679075856923,-0.04032265684624627,0.007356623749262466,0.0067743410999776465,0.006931445598703882,0.0012222797983042649,0.01139627917630886,-0.0052205612747714585,-0.0014336022595726574,0.007443178961415233,-0.003501778348012569
47,psr,10000,0.012665654878003713,0.006243013023997637,0.003024709683630471,0.001818257341712847,0.010093080082714891,0.000509599722511358,0.0018172324449301953,0.004019353322165824,-0.016798832700369238,-0.04550411372913877,0.007725189484312027,0.03773594606924135,0.006136487880549238,-0.013892769873872607,0.03192431802155145,0.02280829369982688,-5.56926647587284e-05,0.005356767817671993,0.011713662495299234,0.022023082470585337,-0.007952996099135676,0.004184191858696641,0.01857198089892836,0.013562590456497747,-0.004941521941589018,-0.012339468255221447,0.004955990954451419,-0.011784504419342008,-0.06597830408713794,-0.015441366480039258,-0.015200792333807604,-0.008657036412860702,-0.0023440593702515385,0.005549105184338867,0.012176599096921916,0.005353917199280267,-0.01622887854820292,0.005984948090376536,0.004306255548524877,0.004313252615829298,0.0021123066280477375,0.007651515905078194,-0.001235016890408369,0.0011353107883205404,0.005222871774501525,-0.004378698073652652
48,csa,50000,0.008699222704445599,0.0067870265844040155,0.0039767401386994975,0.0016273648069535433,0.009031593970419659,-0.0038278934632210377,0.0037131041734043972,0.013640368400412129,-0.013839147874931602,-0.04136258398728685,-0.009931269636060542,0.03182938942506478,0.008328337227739714,0.005719279565115138,0.01704039052947932,0.018280919700403256,0.0011362855912067048,0.006348852580537033,0.020199554623747066,0.023131087468129648,0.0025949151825591242,0.004303819890999016,0.015839209631439446,0.03721569023160936,-0.012908426332479182,-0.009928898891882065,-0.00986491733843357,-0.004400142756447665,-0.07454048618013068,-0.015008308359472375,-0.00675594062583967,-0.00913466919465723,-0.004580339022028202,0.008975172236461366,0.009985558285799693,0.002233162832720595,-0.015806707522529495,0.007883714282004415,0.00153368059524412,-0.004617360118012034,0.008194886728110726,0.011855303410845485,-0.0041327021389300864,-0.003496432854461442,0.014208069441768601,-0.005606845055411468
49,psr,50000,0.010383668960529295,0.004412549632675853,0.008281982357584034,0.0037195065501408136,0.007818394483688823,-0.00021692068750378215,0.0005935414711768879,0.0021424267277796697,-0.015457929272977526,-0.03876403285012638,-0.004090833477192005,0.02684022205912554,0.003878803816992915,-0.00985107269382267,0.01986570776304547,0.019772521685258854,0.001005549906201932,0.006084983302952736,0.011317337062287859,0.018278697731601033,-0.004335153227643254,0.005995699393076075,0.01693365711836817,0.021546856940872088,-0.0029830702061519445,-0.008460882423365694,0.009213913213297916,-0.012575603126309372,-0.06459559556927738,-0.012999634920225352,-0.006942901598201683,-0.00954554521689071,-0.002726176243733561,0.004384130887085224,0.012476099589685227,0.008228194160516466,-0.0178786828925128,0.008452514085798661,0.0017828025768653205,0.005540610410698639,0.005099807563406424,0.005262739991313661,-0.0023541414989666706,0.0012254763591938512,0.00214140828055575,-0.002944960682451759
50,csa,500,-0.07978889972601241,-0.04649416772991377,0.032187963361181016,-0.0036234260425559235,-0.08594329219580417,0.034225289562407515,-0.03662396454505836,0.020655301511301235,0.10521778850263282,-0.03209256079602564,-0.3068905578620938,-0.015461998073398561,0.06466093011601513,-0.01677265722521806,0.01871992360185447,-0.08300457000106785,0.01915559824925306,0.03188797773165376,0.14457854575237536,0.11790827353357557,0.005468713736993291,0.1313399010054738,-0.08897955576605157,-0.051787540811267144,-0.11076163732287671,0.2325357610627016,-0.09598477816437162,-0.04129353208175904,-0.09150939707329493,0.1490097627736514,0.02921674483828193,0.10548510731843509,-0.28240267909023314,0.24419656800152142,0.08461330687813237,-0.30357063239888404,0.17179829441472005,-0.1299873340313712,-0.012192430021405357,-0.028051270124584297,0.08575690264536616,-0.14827785925761566,-0.008424127698716212,0.024655910689881256,0.029998058046545473,0.19572140770606702
51,psr,500,0.025064777350523846,0.09011433220685555,0.0849974566793824,0.07896731695202676,-0.01570117721325826,0.40004671004667425,0.28644897234529754,0.1916369264793726,0.07495679698697888,1.238861567884973,1.3757082676565209,0.07214320359766653,0.18494450047311137,-0.03917938263046269,-0.2728160463133674,0.03654092281213807,0.08593745248259409,0.2346763009843964,0.470492392330366,0.20430673806813876,0.213104876922406,-0.04029262623756435,0.06753321845941027,-0.37061714532281964,-0.8377580405027442,0.12783864503307923,1.1059169042231651,-0.024131355076203835,0.12705514049518374,0.6569285393467619,0.22544555361860477,0.016851421863059223,-0.35655766138914585,-0.5056218859434772,0.17335567854549883,-0.3461343460740323,-0.014662262611524427,-0.005845848469259618,0.07433781430369886,0.20220202528412082,0.30178239054308786,0.06807095249573321,0.0190110475970532,0.21508935908990048,0.180133668665262,0.01982583659832157
52,csa,2000,0.018485464631511853,-0.004900621547974581,-0.014006764247994843,0.003314664545133359,0.021005382325239495,0.005964487211680183,-0.004827378752104187,0.004644124783423671,-0.01715448692215277,-0.04528966096559618,0.015006520997533803,0.04286302761901364,0.0027021987376326605,0.004589569793518166,0.028390460378149962,0.025271084913798196,0.006726326677467601,0.009474650873400433,0.02695145718742126,0.036011718932689826,-0.01090097552991146,0.006072810271564431,0.022138092048084337,0.02755827526072014,-0.008074695910668842,-0.005430877971325658,0.007665304795572541,-0.0026237031111411785,-0.1429365374170485,-0.003411140912816155,-0.004505942487980232,-0.0030966947179926446,0.004430853988425903,0.00360971867724269,0.0221794550753507,0.006664299540920061,-0.022129938847058786,0.012118594263078106,0.000814134262398139,-0.0018959409653890383,0.005738954753835678,0.012099540606199576,-0.009587672011589103,-0.003941642970402229,0.007292825667730693,0.0020082384738523097
53,psr,2000,0.010000848590492755,0.013602728717539671,0.005328064977408418,0.005822993766379388,0.011286310526862402,0.010403069440285967,0.0027745970617080165,0.00586028306644699,-0.002879050316085576,-0.0381973175831707,0.011239859856130048,0.025825780108432214,0.008795603820310366,-0.003974758258860765,0.02001230758042888,0.015162798416742682,0.004718882361328512,0.005239639155671596,0.0088518737298814,0.018327406233354573,-0.013854025725129579,0.005146980720757892,0.017195182004768706,0.019163513355212936,-0.00706105129888059,-0.008993350146547693,0.001029063377757914,-0.013477096127731292,-0.0837079954325008,-0.01587729957290809,-0.015414940901468877,-0.006034730737980438,0.0018505338627632065,0.005074798221377857,0.025518115201262393,-0.004191864132898277,-0.01371474849109896,0.017616364444350146,0.006211724788522082,0.005459797467892823,0.010100767976504844,0.006265112372714823,0.01135436469653023,0.0034019852027433366,0.004151512755189896,-0.003396126495199527
54,csa,5000,0.006479347884458192,0.009189321938813054,-0.011343843023198762,-0.00950985392920981,0.01314882377284737,-0.001665305106846201,0.007255420959719774,0.01107390450358012,-0.027056046488887875,-0.021921421619536082,0.0104244683477133,0.018954849583872477,0.007734779430765856,-0.002213076727907798,0.028466218536447686,0.012398435648046446,1.965403345590792e-06,-0.00032654019513912144,0.027881325900131395,0.0026194220135071036,0.00053886614155808,0.005732487439612539,0.03003776931748494,0.02699343084345247,-0.02193111001078664,-0.02449417946084257,-0.004558626670870573,-0.00963451678780456,-0.06641648190501045,-0.014309773971857086,-0.0020288138403293295,0.004522149571007649,0.006995204845439776,-0.002078113463274832,0.0010314708068269336,0.018365490301675415,0.008996069726738361,0.018045151800247912,0.006092465965543647,0.005689188072376234,0.012007362758000328,0.00838451039551587,-0.013399612109325852,0.005269288801464529,0.005423368420707103,0.0051148325563164015
55,psr,5000,0.009580658303315183,0.01181438487219971,0.0013802274278770512,0.006025937415777888,0.015241442735119107,0.00876997921372297,0.0016353089594189083,0.004267610337950632,-0.012614495345232903,-0.04092458923074037,0.0024338602720644347,0.02689958595449562,0.00844713920777448,-0.007878692781890037,0.023774921603238408,0.013284964766508428,-0.0010109193279090915,0.003106027446852765,0.013313816930016993,0.02571818241224215,-0.0058008760070477295,0.006064281293931275,0.014039322868028227,0.006994641804130135,-0.011448169763192679,-0.01249349706724896,0.0089694302844,-0.011174210391879427,-0.06715919193760458,-0.01459475417897006,-0.012460177034340875,-0.0025682160885400246,0.0004752717448180043,0.002777870841318472,0.02032346862591672,0.0011649114929408741,-0.014728840895489755,0.012134774978419947,0.005862514051350374,0.007103092281096147,0.010703887726337282,0.008994229458180998,0.004776349183625384,-0.0002134653322098077,0.005384154927220092,-0.00402130067258225
56,csa,10000,0.008760507356379031,-0.0018046986085956502,-0.005638203410886491,0.003432447499525195,0.01408646339799629,0.010524244670746957,0.000386054680227725,0.0017441117643374438,0.00275255973356157,-0.03304231769221197,0.002350664648434095,0.010975898865876776,0.00213635534649407,0.001515206016729282,0.01859930144192977,0.01529550281914996,0.005769039673271299,0.0026520368729367138,0.008544504970986772,0.013510182398250267,0.0005310725506386902,0.005011378332368756,0.013785962198606434,0.0061876523605090055,0.004260667508822437,-0.015190922808145024,0.021860527642150535,-0.009543266837691336,-0.051186935345850976,-0.006380993564138904,0.006132273109059391,0.005318295677560788,-0.005108554670100721,0.00032379692941766956,0.006132886444888016,0.0010639717763053908,-0.010733937291363967,0.0031210170191647113,-0.004858961876637081,-0.0007819412351568551,0.0059571001120298315,0.00795881538869837,-0.0007094878276537487,-0.0021646744594980708,0.0009906404384865653,-0.002384901694911003
57,psr,10000,0.00921611127846919,0.008675003665870725,0.005881089296541792,0.0028886744430405525,0.007139380652269655,0.0029055954299006884,0.0027107999771911638,0.003948999680992666,-0.012783845429691635,-0.03051493829342887,0.003150773699431607,0.03023471213886995,0.006999209225028241,-0.008193880202583596,0.021786359342491787,0.014586848477469095,0.00047530675435207814,0.004022237648535816,0.011856214154397495,0.019121947605740767,-0.0052186395739319425,0.004533839054435004,0.010726483829741385,0.006399581337470743,-0.006277041147316404,-0.011930121569047358,0.006242118949473832,-0.010601360248300247,-0.06363093055671762,-0.012729212829997468,-0.008139846742273986,-0.001153496315171973,0.0019884665064929235,0.0036183101725604174,0.018246703892680762,0.003202630783707271,-0.014321596760900612,0.010081601267102063,0.005587019624462458,0.006305150016776924,0.003967009543116801,0.005323197792499326,0.0036503035739870113,0.003380337167559773,0.004829833278480803,-0.003275786899279019
58,csa,50000,0.002165271924160233,-0.002376252369404112,-0.005729564592478077,0.0031529280797443745,0.004622181417811008,0.0027854971691978567,-0.0013789698483098875,0.004906180539790441,0.0037694123619944546,-0.011843584789225122,0.0006164472250356735,0.008046762505122564,0.00436851601686022,-0.0002012530684205679,0.00552264200792549,0.008925730217813694,0.0017115190838127422,0.0017740401408821312,0.00835903840887765,0.004845672925050045,-0.00012336132156168667,0.004090990555349555,0.007305305399328084,0.002869559073401703,-0.0058539076131012314,-0.0040199020296868455,0.00433115626380002,-0.004172767962982795,-0.024231241174025767,-0.002977626683832248,-0.001235661428040146,0.0003454583418151192,-0.0035867037225160376,-0.0011157415192492267,0.0046521844506468716,-0.0004892862423125303,-0.004074348673694545,0.002226136699921356,9.353482974307544e-05,-0.0051161037325791765,0.005294943263223714,0.0039013227946705317,0.0020703956055851077,0.0037453915927501556,0.004875171603184436,0.0017965499295786523
