,elitism,budget,diff_mean_02,diff_mean_05,diff_mean_10,diff_mean_25,diff_median_02,diff_median_05,diff_median_10,diff_median_25,dist_ratio.coeff_var,eps.max,eps.ratio,eps.s,expl_var.cor_init,expl_var.cor_x,expl_var.cov_init,expl_var.cov_x,expl_var_PC1.cor_init,expl_var_PC1.cor_x,expl_var_PC1.cov_init,expl_var_PC1.cov_x,h.max,kurtosis,lin_simple.adj_r2,lin_simple.coef.max,lin_simple.coef.max_by_min,lin_simple.coef.min,lin_simple.intercept,lin_w_interact.adj_r2,m0,nb_fitness.cor,nn_nb.cor,nn_nb.mean_ratio,nn_nb.sd_ratio,number_of_peaks,quad_simple.adj_r2,quad_simple.cond,quad_w_interact.adj_r2,ratio_mean_02,ratio_mean_05,ratio_mean_10,ratio_mean_25,ratio_median_02,ratio_median_05,ratio_median_10,ratio_median_25,skewness
29,off,50000,0.005678378940710559,0.0007983570670985467,0.0006706783850216297,0.002717233041485551,0.0001613428291369298,0.004010721287186275,0.0031020604823732787,0.0018236346005256988,-0.0013056872823871894,-0.0237391975698529,-0.002912873069143976,0.022152054251396318,0.00422802591606512,0.002430363677344766,0.00998116671619575,0.011946576463939842,0.0008033670461166534,0.0034968141384792103,0.007337512172771998,0.011510384047650682,-0.008460280987898654,0.0020796522371191455,0.015976248426214226,0.016033885183790387,-0.007190110547041727,-0.008582386285161074,0.003091537242196083,0.0025276831997687378,-0.06365495217031598,-0.0018205152176511434,-0.001377175057430502,0.005423095291880425,0.0031180013150268787,0.009717122385952391,0.010074374254946209,-0.003993402758851407,-0.003535645149998112,0.0058452519394135965,0.0009252840985685455,0.0013042570639927363,0.0036910179118459685,0.005949197836091289,0.0039158138289740445,0.00874954289874707,0.00492731534844808,-0.002331838901268464
30,on,500,0.07312403316237587,0.05888099533058214,0.059378821357295414,0.02106908095417235,0.1488923859667573,0.048715658344222514,-0.04039874750732118,0.06862072723673042,-0.05620422275762528,0.39907612593645947,-0.2679258531243134,-0.15379758365482926,0.044745817740105887,0.07273824674291247,-0.3043149134442937,-0.08076324208883386,0.041456447811101894,0.016524342244452227,-0.1478039485108305,0.10439355235448265,0.06851221096664833,0.12879730481867846,-0.1401224475926211,0.17275263129760887,-0.228330128743577,-0.1540993123791154,0.12735730661223485,0.3654611011862656,-0.023462217325063386,0.2862768405041996,0.2420355009513151,-0.07958910443135676,0.3303669797151845,0.06520172500629302,-0.00822750778690456,-0.4501197804814433,-0.053756328414160476,-0.2613626557190508,-0.03768064986914642,-0.0007322096080703447,0.3326807852851184,0.3376051910586158,-0.21672611652854643,-0.017119357299239676,0.0688999206555199,0.2666615649093021
31,off,500,0.040459992406578334,0.08438023788537004,0.05767821598414749,0.0021331014963520273,0.040604356918026205,0.07837357962593074,0.05471657905286737,-0.0033434872022246975,0.14364457991083396,1.2496413203559034,-0.2994202958500828,0.6915148462747831,0.022595704299502677,0.08538679624958086,-0.04660017337470106,0.005596460460199145,0.025962151188283666,0.09262263480958592,0.02518441059517863,-0.06464186159623331,0.12531201736086295,0.46945910992878126,-0.590755470410126,0.38877790009207,-2.2859808275146793,0.23499953961450754,0.27055921493129714,0.14157755849074158,0.21393143785225593,0.19647404475115687,-0.125421979331594,-0.5006132292559116,0.05754681304919953,0.202099901899743,0.2811375508402435,-0.49977918632549745,0.030131883724420716,0.15450583704555704,0.013120863172005146,-0.006815551143224893,0.07975979220515529,-0.01598844399570744,0.005641248045972675,0.021347948259498865,0.07693652494383395,0.4038786897713351
32,on,2000,0.02389930485580561,0.0076552671797841445,0.010181413806172157,0.009271499991021738,0.01729004036462858,0.003983891361535522,-0.0020615513909361086,0.0008014249953305802,-0.02364968244277267,-0.06854527639136919,0.014966085913958005,0.06030177402461526,0.008284769063544879,0.0017867426719359919,0.03586835500025912,0.03448185605807448,0.0017876890954116784,0.008969023411515734,0.026523902482299452,0.035520225338848896,-0.013585987989190473,0.008006187980296176,0.01688947939847335,0.0398907303361112,-0.00649154918145747,-0.03484983229392678,-0.007498736503236075,-0.007352894078034152,-0.15314703080257203,0.007343115286862808,-0.024566820787920926,-0.009581009448356102,-0.010161965001945019,0.013648684742507173,0.008201419012518894,0.021874704839883335,-0.037789974796776676,0.01331613942355211,0.004339442750347667,0.00972290738193484,0.008416048314029138,0.015683861774683675,0.00853675888404401,-0.0028424618035730372,0.008991457096038435,0.0009168167002088862
33,off,2000,0.008892013709713494,0.0038938585880078378,0.004120410706224652,-0.002024758033358044,0.025791990754811315,-0.026364558215341304,0.008879872354676965,-0.0003784993215539605,0.006752876136411692,-0.01686862251338513,-0.005939645698615252,0.016025742549641654,0.007063661619940282,-0.008412788106769285,0.006081535410130293,0.009603734169992467,0.00248242278587341,0.0007312286076143125,-0.001410355849432347,0.0021073909812363506,0.004690744309571548,0.0013608333553588336,0.00019333444048719503,0.003756433572474194,0.0075791679405464735,-0.02314665904826217,0.01848725536772078,-0.006997103360469466,-0.02045016520941458,-0.04750085028391601,-0.0011207310597397232,0.01876499378556065,0.007625495169206743,0.0016712137841480988,0.010089373205775347,0.004054133416140112,0.011368539272311675,0.007234170522780589,0.011598526419347782,0.0024273126298136765,0.01805995394008259,0.003482247012101981,-0.014826302688396457,-0.003270476911976665,0.019244281866277742,-0.012568956544461184
34,on,5000,0.0169471152620918,0.009631476181392346,0.007662296998537589,0.008014522993620191,0.015050327287464839,0.0031116166961046455,-0.0027560630748261748,0.004942110207286133,-0.021362961794751025,-0.07322805340518651,0.0031617579392952317,0.053620473337525794,0.005613440732440883,-0.00112613225230159,0.03998682955018276,0.028206735837436027,-0.0005080600043523095,0.006961023557882572,0.02693350422490387,0.0309462600555899,-0.006599351036769178,0.006417515022748043,0.025679182823465062,0.040213337653877294,-0.008165590599363578,-0.028644643254400175,-0.009775792313094467,-0.004841614596016727,-0.12859091321603816,0.00255813129719937,-0.03222246518716543,-0.0030325922046663557,-0.002553084644324815,0.012007353312805146,0.011913865240273804,0.014773999561626965,-0.03536055082674594,0.014932205885080136,0.005473109010297041,0.00825596699291462,0.010867615830706695,0.014316957085711868,0.009147734366964156,0.0008883190005140928,0.00793336586700752,0.0017608226826139439
35,off,5000,0.0077751930772238,-0.003427280637661091,0.005090345822690106,0.006185110797636401,0.00926346624457397,-0.018794755300274604,0.00786034476503084,0.008414898392119584,0.004320286690027622,-0.026585668322049325,-0.0038901685849829825,0.018902226806001114,0.0028594902582825166,-0.005197358281025197,0.009507295026096473,0.007702371462661884,-0.0009563731073619204,0.0029228002272295014,0.012458782488892175,0.00814775538894671,0.003970220959294531,0.0032327807852845997,0.005632742747774996,0.004504604004368557,0.0013865603665706378,-0.016056521829809926,0.0017780466805580966,-0.006801256779950689,-0.03846741147450213,-0.018565221209445693,0.004267606359659084,0.008622048901723248,0.005488083728485845,0.0018103633988676869,0.010046494915927719,0.005207354730711717,-0.004301831000834075,0.008379011656614234,-0.0012802328543153958,0.009165289800370229,0.006563195142106475,0.006503137728169068,-0.012200303028698437,-0.0053504992453572734,0.008663693372511133,-0.017181001484782354
36,on,10000,0.013824720780619444,0.008931331803957783,0.007066499128247627,0.010294685554941155,0.014803481640360867,0.0073745476617334904,0.001214269514178086,0.005867467213584678,-0.020779486813599122,-0.06873314349843906,-0.0004300674052599517,0.06675351869790534,0.007004176877460633,-0.003980467655622941,0.03423125877786349,0.028468672622445217,0.0028442147779941724,0.00279427892677922,0.017860822728224483,0.025998921028959725,-0.0015099994372473771,0.0065817667307289905,0.02422429576569256,0.031076449412474522,-0.008619574225239485,-0.022426027877055076,-0.010949107773662991,-0.0037792608523534044,-0.13176839521724162,-0.005250529102615136,-0.02686661201382642,-0.008571252924761054,-0.004970186261679875,0.013486063247785805,0.010417015385772525,0.014654492869988992,-0.034102771967637655,0.018495537291526178,0.006989093410090599,0.008841331154096488,0.011657502195332209,0.013459986681158002,0.008697622808274252,0.0020065930925807474,0.00815300400321729,9.893054435043408e-05
37,off,10000,0.003135431618876819,-0.0033631376437029937,0.004593913648866326,0.0045278379667123446,0.009206747169653235,-0.020974952440907874,0.005892233469370842,0.007454927173830316,0.0055703941152302735,-0.024506623743688432,-0.001439527230683447,0.02125459134647218,0.0023827527505355228,-0.002607667673860042,0.008761561275155271,0.007130762715917666,-0.0023403296362443536,0.004858440138167787,0.010445081107265499,0.004923536249690801,0.004121389123347727,0.004063237038121124,0.00900441059527509,0.005779146321124782,0.0026460808664461573,-0.017607028277944126,0.0009888662787558631,-0.004973868621506581,-0.037188136192565516,-0.015679765527321744,0.0035526193488684067,0.0033919354618486275,0.004603299760375336,0.0009581044587106208,0.01184673991356656,0.003011026004127043,-0.003230894178426675,0.009291935978095635,-0.005213198527270797,0.009489483304098552,0.007383107239929135,0.007845106176497708,-0.010385644886402682,-0.0004162097616639109,0.009268850048751555,-0.014069933407519547
38,on,50000,0.008744553844518117,0.01027706482015362,0.0035048616190217234,0.0029884713624723017,0.009929889245763181,0.005948732169668409,0.0017940201947193664,0.01659507073808111,-0.010609482480777466,-0.049654142906501136,0.005201202613032935,0.03422449963901282,0.005821709711974287,-0.0004025689380947073,0.01016224071342071,0.009810252321310558,0.0027110787758044346,0.0023555896127403675,0.029836987943511015,0.02031453918204981,-0.00014972770769445086,0.007206924304287485,0.01600778370062063,0.02886683752512492,-0.011546276445055174,-0.024312888315103268,-0.013145111655946399,-0.007104308010935671,-0.0740521819339266,-0.007324815134072725,-0.014758882078288441,-0.005009247368409202,0.003474561542004079,0.007080193334953528,0.015874453840623526,-0.002624839744265044,-0.017140924646547786,0.010927195298647933,0.005452870527763782,0.0032528836883681687,0.012889657527613924,0.006920454055353899,0.005595360723611981,6.67101545480792e-05,0.013213918885985498,-0.0010356379526609144
39,off,50000,0.004889219703627658,-0.0005041627322093244,0.002955312601437612,0.0024340159936302565,0.0044294223504248035,-0.005280674103021873,-0.002129647749448396,0.008230212111405913,0.002107233982504897,-0.01089298455708733,-0.0006264525173649456,0.014180716114641253,0.0036359280974713076,-0.001866336184948912,0.00541293968392745,0.0032796440648168433,-0.00023084802995406762,0.0023478412267171705,0.007352048228939844,0.0024252090226698103,0.0009513022680885206,0.003286135887177143,0.005425042271604331,-0.0013113194181681139,-0.005231616704371026,-0.006526012011294709,0.004253583869352723,-0.0034586662710363314,-0.018499385394714258,-0.008409789363546048,-0.001306152033908307,0.002137026369730978,-0.001167320913055437,0.0053771698603227325,0.003756029814127559,0.00229809137741933,-0.001762230560405196,0.0060012565864276815,-0.004196728527130668,-0.0006146188545707238,0.007262536614664563,0.004298583477578623,-0.0038826339316807845,-0.0014869951197727638,0.004943768794289003,-0.0058150738539969405
40,on,500,0.026217231091260364,0.5065194218006084,-0.23939608728631478,0.14725797568185472,-0.8585052617722346,-0.31829196589276887,-0.0751863507399007,0.058227042429745045,0.7072008659249662,1.8029830160508231,1.167007893748908,0.4241050976904978,0.10649515245713428,0.23622874789684667,0.38032361334171966,-0.250767233557392,0.11121591307796841,0.11551061987752835,0.29514193623693985,0.09874668679013424,-0.1798948586391496,0.2722732877288187,0.08679803943010181,-0.42321720853588796,-0.37391290416282985,-1.3158120419114148,0.7815926707245608,-0.6809502221151331,0.32133415272173643,0.648578712825202,0.7703130335506301,0.4128517147118404,0.304110860007199,0.1818067724467064,0.03933729886614832,-0.3098703137370065,0.0698576357316024,0.13367533957510325,-0.4186640866986348,0.013862238749353013,0.061285434320746436,-0.2428519607672674,-0.5440183792137236,0.005969942679476892,0.26616690684056227,0.31238301657404854
41,off,500,0.35125585833218553,0.16537698524851047,0.39007827855667376,0.5263101924327935,0.22497682322573626,0.35132426261643107,0.4046783665371699,0.49152453334831,0.0795920845943716,-0.24927635596784115,-0.5607340454293729,-0.5183874996330783,0.13571264789418838,0.44871023548286443,-0.5722827289774416,-0.2989633179654531,0.24042595935370487,0.1323311845788213,-0.12031912986740069,0.4644249416131789,0.6038592151886053,0.43562924627726984,0.15780189407131875,-0.2620580120028632,-0.922633182429178,-0.15911317475169903,-0.8180174000494963,-0.0993060200031862,0.16526118656204045,0.7530161577127845,0.03933517733889385,-0.03728257475432304,-0.05989244482342717,0.7533197199395285,0.914095374355798,-0.8557084742516045,0.19595306081306116,0.3307531661874193,0.22872534542003184,0.37567175686160786,0.45934245180538047,0.32759622282224427,0.18374642801258448,0.428817614903128,0.35423598020645114,0.4733441944131604
42,on,2000,0.015560073483593844,0.008205988755924449,0.008224533762511418,-0.001965251362089124,0.0174796562182534,0.005612669225123579,0.000861930573313998,9.958823498957523e-05,-0.018742313601999915,-0.052409270714529096,0.01707578726698468,0.042042475145930826,0.00783244908411792,-0.006764845558455159,0.026197956625606467,0.018851312133203693,0.0011687768351696598,0.004036641056187715,0.012543015704451687,0.016123170080752095,-0.017635549590290202,0.010126392226672165,0.0171336921224873,0.02103708879813399,0.0018970721504173837,-0.010450456734297111,-0.001219722679489529,-0.0032856655990161085,-0.08509240921090062,-0.018846311435703113,-0.016939838086749714,-0.006125656424544318,0.0027662003738552843,0.005888294987043032,0.008477222549358399,0.003875107108878224,-0.02143896882487404,0.01095230417616721,0.014049144233582285,0.004208501767831205,-0.0003579988701956473,0.009258094349681258,0.006618847143641727,0.00313317299691829,0.005463443551986369,-2.708411011725058e-05
43,off,2000,0.035665899638904895,0.01581199987859518,0.007104039958011736,0.011368918832912599,0.03198744866644839,-0.007786308832974289,0.003954690462984563,0.0012081057559963887,-0.02320004129306711,-0.04729574637288565,-0.01993148598928315,0.07309936059752654,0.0026341721654033093,-0.0024084757136055204,0.008956352733674459,0.015860046072500484,0.007669640580469913,0.00273841388646204,0.014460696807338157,0.0048216598915354295,-0.00724562077137099,0.004116848022868788,0.04510677658039659,-0.0051257314276371094,0.0002643767742078117,-0.0792637453916736,0.010555642748462657,-0.003456810541144902,-0.04800315807825979,0.0008303031887327412,-0.059719040672447064,-0.015451144610030224,-0.00351985904568139,-0.0004117690298185751,0.011615075348783133,0.006088070393687297,0.005912864128294954,0.031202778581015108,0.01848162297731374,0.01566449459932556,0.0016317887113169475,0.03544087283526336,-0.0065221303467494305,0.00352217622420946,-0.0036142767452933817,-0.0028537214348867187
44,on,5000,0.014683151064557217,0.006162862585503604,0.005768963068950211,0.0006067589962748996,0.012941167044639972,0.008572911864854931,-0.0014014076496998153,-0.004406181914478588,-0.022359865534063175,-0.041199141895271275,0.006646377687754178,0.03786583411725845,0.0059769278814288205,-0.0074057146748300875,0.031198236588392794,0.015260676067179957,0.001096056021609108,0.0011920301212487122,0.009263933240131217,0.027631956171416894,-0.0138507365724943,0.009135497356138049,0.018826971304552645,0.022877895433396897,-0.0026715206853109787,-0.011848209711075471,-0.0011254889606609438,-0.00252282092558622,-0.07790951916051221,-0.01893038204193981,-0.011998254507498692,-0.007243284898642964,-0.0003203373717284349,0.008023767172194392,0.010882697800548697,0.004733273063666151,-0.020556795518754,0.011090216023747889,0.005769524926722484,0.008169515952252977,0.0013596401192679857,0.013983424193625162,0.008574193217147225,-0.0019725995224220386,0.0033593367591853002,-0.000837063567011541
45,off,5000,0.014015832601150106,0.0018884735588768937,0.005297318298111376,0.0018623529201616917,0.009336647570965056,0.0038994618459513046,0.002281202944384564,0.0036037512266778354,-0.01455738298796255,-0.06861562085485043,-0.013496780513279079,0.03933807053049191,0.009679018307935622,0.0031046474039662583,0.034723787591828856,0.024284315985737766,0.0035260789997606304,0.0073408704319258946,0.03291442405847603,0.017982662081027386,-0.004204905814410102,0.004188339501008982,0.01615401504239235,0.018911433766200362,-0.00028143067431253587,-0.040030877732988156,0.010261555827234965,0.005071410907004243,-0.08392623977871658,0.0018953421361097803,-0.020519636921364,-0.004037831472372506,-0.003497103563561365,0.0065020808342335186,0.0026972029608592508,0.005245271039864496,-0.01276251842675277,0.004922204723071085,0.005763804494739459,0.01144616277762144,0.0027427343922485563,0.009513752744323173,0.004539866595605434,0.002204435920650001,0.004614958489351344,-0.006644804107795397
46,on,10000,0.014153859471793073,0.01233565657511269,0.005817737093944965,0.0017765310481850777,0.009874770701929386,0.007822267702583588,0.0037637991792288414,8.872672359099008e-05,-0.020712888196536394,-0.044658030384684085,0.006445837851826878,0.03238507773478168,0.006758372228884768,-0.006307176639527608,0.020485739105055276,0.010751476585084506,0.0013923347249643896,0.0027619067016298533,0.009636152704392035,0.01758425659572775,-0.01269035816289871,0.006517504131192178,0.01674568173071404,0.02142802047880916,-0.003406918207161723,-0.014745859443459979,0.0012634739374725876,-0.002645633623781716,-0.06940229568679332,-0.013582313745368831,-0.01123521133698318,-0.006310251947800118,0.001160441828546651,0.006056881700830959,0.015440207505725091,0.00508541682657936,-0.017232874131365657,0.009479650217136312,0.006320301539301025,0.006250380646137199,-0.0006489457365284299,0.011283096065653376,0.004285559717372411,0.007648585960902176,-0.0005686611978020258,-0.002883528504813339
47,off,10000,0.01191999487673769,0.006540836655068921,0.004466301816351785,0.0008794315958808842,0.006224641591975052,0.003885086750213839,0.0024074680762744883,0.00417290710404214,-0.012961175011652774,-0.06518839615937153,-0.01648015357577933,0.040990628083224276,0.0075581970892562135,0.0008062278464889959,0.03054017116127591,0.02199865532255802,0.0026919989194181763,0.005637690706359608,0.026635654314547237,0.018623647147160523,-0.001885974728898731,0.0016714210102226053,0.012362391575210152,0.014994247511360479,-0.0016656788522216451,-0.0305762158926488,0.006090776421281923,-0.0010557370331347774,-0.07510948573404241,0.0014703360150776662,-0.01566163329627107,-0.00588104310653249,0.0003391600649597502,0.006793598131266321,0.005742625520922103,0.009276708505047682,-0.013916858796625662,0.006509554902427254,0.003807942793272893,0.008550020768913312,0.006696840886520246,0.008042807023197172,0.0030598285942923394,0.002807014236575728,0.0009081525646262055,-0.005029640430934789
48,on,50000,0.0094912925615548,0.009791177711985599,0.008348484751079556,0.0031426651917712245,0.008502652959752154,-0.00041305249866799114,0.004671372184736552,-0.0005915645704891826,-0.01720314790352401,-0.01990190501725087,-0.0009603898322529593,0.02037579228579015,0.008587166843739613,-0.005716625979848724,0.02043477675237524,0.00899668750402072,0.0024202832889433784,0.005149457227639112,0.011526305371031458,0.016874428860647654,-0.006584053150026985,0.006720162162137178,0.021268690711581766,0.013664381591697085,-0.016619884597834332,-0.012027182972203121,-0.006084502987217212,-0.004697507799354168,-0.057054101749256,-0.014750964873639255,-0.016608325348717045,-0.006741329300342613,0.002922893487250933,0.008143612070662914,0.012273232033960727,0.003979658172227477,-0.011129811032812206,0.013946926070637272,0.0074102042531782875,0.0037681451432902482,-0.0009241770686550817,0.008569523322841919,0.008043854768988033,0.0009679689822836308,0.004700227550837575,-0.005188161981780727
49,off,50000,0.009679902907922984,0.0034734493117110107,0.005271856358752656,0.001559114903331088,0.006146312363362394,0.0047035446921031175,0.0031839719102307487,0.001745886709599444,-0.0085862948742342,-0.03514148000149193,-0.0017885422175934888,0.02593064936078005,0.0031886713457879665,0.0020361203776219244,0.008781209432947305,0.011449645282117114,0.0038567716471251223,0.0036413628972427597,0.011420913744247198,0.00979261162073236,-0.00028981523264713904,0.0015258590021358818,0.010089357247352474,0.026205056447538493,-0.004714052123033027,-0.0157732228129254,-0.002427252972490193,0.0002690057325311342,-0.06715916142201891,-0.00057284834762328,-0.009338055232781589,0.0033783885229390588,-0.0009355468230988887,0.007878980502172775,0.009568118273886999,0.006091237804504932,-0.009482549753227045,0.007235494339987912,0.004241726598002365,0.0026160030272399703,0.004960442317983974,0.00733092332327225,0.0023904055044295536,0.002519485427601467,0.0039248659428531224,-0.0010871160789366315
50,on,500,-0.06808121945389371,0.043234173528322116,0.029208261431694024,-0.09296092756617189,-0.11662227985589028,0.05770446098152534,0.07705079927214412,0.012243422866046834,0.07108265293877404,-0.5210099821231874,-0.20350051937673128,0.14168276361163615,0.1999498640805453,0.41687841468892717,0.26079759040002765,0.04604817421578381,0.10618852641626227,0.14990097581275516,0.18207289580959404,0.23605534553971663,0.5545782850480363,0.1857347125618808,0.11729633816050616,0.7528559482174446,-0.13432038988406708,-0.11340957636323382,0.06021462826957682,-0.8884008359955765,0.14484638766678623,1.936988343054391,0.09847763254191279,0.03992409541433896,-0.3177472809785505,0.42313255376490705,-0.1182567796433864,-0.15276184947646357,0.17971877299711866,0.07995137606106158,0.06381943355980522,0.07765479577405697,0.10813698422616845,0.08159927617402288,0.2310590084129977,0.12074252269332222,0.18297477390772113,0.17713194963793685
51,off,500,-0.6417630910230379,0.30517801458202787,0.21157516029264353,0.340981407109448,-0.5252985705022769,0.03970285086468643,0.6473601132246429,0.2838245783148734,0.2670993425044052,0.24447195854618708,0.3897579653471268,-1.0894829167331543,0.17814373063614386,0.20204037243382314,0.047976121637672765,0.3461028006536209,0.06482628838155563,0.12759777264058816,0.1982426265448628,0.41446414924890124,-0.5550081983239415,0.5205701702080091,-0.8323230519855884,-0.4053211275100779,-0.6220101043834029,0.20115316292803176,0.14230630542623016,-0.17735663345858604,0.10840543660333819,0.3696377587239866,-0.40096330598784574,0.18183994175824064,-0.8122465866172099,0.47437835726402683,0.5942360143794798,0.29386749590134836,1.0132016661884278,-0.2733353745749732,0.1393454054114853,-0.029497004030581312,0.38576713398971646,-0.4132444996650796,0.047780466752505864,0.26475901806392776,0.10078618726232871,0.8193504236806877
52,on,2000,0.012848401571123247,0.007844444581502547,0.005781628023893953,0.005696848061278903,0.018008954003435204,-0.0035190005724999953,-0.00212346870305991,0.00556793458382725,-0.0138941607743912,-0.06505915353995223,0.008990846270254555,0.06758845462034789,0.017645724162142336,-0.0037919116048982923,0.031153923302731885,0.0269026555302518,0.003306595835481864,0.01003534872287695,0.02947504898986173,0.028931670212419543,-0.01742150274704157,0.008347442412238964,0.022373749878498547,0.03883966943825171,-0.014074231816744496,-0.017278610815856448,-0.0062130493241706886,0.0005388205415953309,-0.1648373228603883,0.00014710943527892023,-0.010289851437418009,-0.00025330213639213,-0.005129754566519187,0.014223169307531142,0.02181120190515941,0.009260898267450598,-0.024868155627433493,0.012270096165235354,0.010699417773930409,0.007150355978585157,0.012202298427783947,0.011741557230618286,-0.006036776091659326,-0.012997513986728909,0.004472441483004605,-0.0011103273361425235
53,off,2000,0.00820164097303286,-0.0007991725937706758,0.0071334373024497305,0.010828416778937514,0.01116210445440164,-0.009973948721401912,0.0007799138224065393,0.00778446740454654,0.0007966089870304727,-0.021348233507053605,-0.007592165882946913,0.024374285047877125,0.00543609386132205,-0.008477896062999377,0.015564909513519732,0.008601576692710975,0.0003377683263456305,0.0016008823824044994,0.012613876224784697,0.010481881710243963,0.0032051818946652677,0.005451391673009359,0.007982217714463927,0.008568759968693699,-0.0018511592113879607,-0.019665212948387235,-0.0024636453269709503,-0.01404563374461068,-0.05344394923476338,-0.02151884155331767,-0.003804317955004018,-0.0001120556756221132,0.00792230560367414,0.0029958388544558145,0.015027962950652377,0.003758584149115452,-0.00970797743107313,0.01093825950022865,-0.0017197977712929678,0.004893193581961983,0.00924076803699116,0.005735469589328778,-0.008278286755028102,-0.0008382108321157766,0.010678635236371036,-0.009655677302743205
54,on,5000,0.012383313847495768,0.0022672007494803654,0.00293200807550609,0.008558993630526902,0.012667137397438267,-0.005228774124925807,0.001760132556039856,0.007754455620844548,-0.017178048998457915,-0.06793123243039277,0.004570753199359553,0.05710009533970501,0.011144120681288323,-0.008890755317642635,0.03436569900589022,0.0301552255842154,0.007037068509442499,0.006939336316134108,0.02896395205385616,0.023909928575204017,-0.002063301092579413,0.007712031393970186,0.025657773493156625,0.030635278588751216,-0.01360684624026316,-0.025821786105319097,-0.007301528177505904,0.00039699196797273996,-0.1477332206972332,-0.0003755854388645971,-0.015568830625026764,0.00041195399990918367,0.0009584219494359719,0.017941768932167583,0.013264442328114797,0.01297235094404181,-0.010545843889591492,0.010169012089151512,0.005057101406817749,0.005296633969622083,0.00907232740136789,0.010548925188787448,-0.007027864419768092,-0.0014678405953507056,0.006296174479339192,-0.0016127313334869382
55,off,5000,0.011237201316290236,-0.0007876886273167784,0.004956080736468861,0.006929144966213743,0.008079629679121922,-0.0068966629326497825,0.001294876309443681,0.011223669285831494,0.004571506447877056,-0.02593292978769218,-0.0008948152435731914,0.019137852286331993,0.0055878466756372576,-0.00693539362343972,0.00925167790583168,0.013004993923346298,0.0024246362742134475,0.004737780478956039,0.011719083070944011,0.009664560369945858,0.0032809966616657005,0.004038974271706596,0.00803768714630778,0.010239385828790547,-0.00231749576654094,-0.011525247364779414,-0.004440371553818813,-0.00948625848444651,-0.05464802507166784,-0.019261269168534885,-0.006116132193678693,-0.0009951320446726195,0.0030672532328600162,0.0048083672069269235,0.01455068600144511,0.005076031325538367,-0.0126833394375166,0.007681352691811274,-0.0032445245514786977,0.002047599685863862,0.013871318228858176,0.006136527532146839,-0.011584731413676759,0.0034877989827001897,0.01198987920845581,-0.012622316426348581
56,on,10000,0.014232401321294575,0.004203513768942287,0.0022369808978816197,0.0038128266090655598,0.017331423177339562,-0.002457655801701175,0.003991851835970295,0.00785106261990602,-0.013548395739366005,-0.06136577602052124,-0.002114712125222295,0.048730823761054115,0.00810706343798225,-0.008453438981521911,0.030517184769618805,0.03132302384555133,0.004127169890789513,0.0067626907401469455,0.021915849023021915,0.01697532756954896,-0.0015862697204457172,0.005122484879474309,0.02376070257248074,0.02408635708718734,-0.013684828128166536,-0.024572681245086943,-0.003271267213426763,0.002734895437367067,-0.12153391940276818,-0.0046912789819257466,-0.016192659396773803,-0.0015757469954411597,0.0016290763629603984,0.015141468557252504,0.01259668540447418,0.01030796774120582,-0.01797293405130773,0.01205682031617484,0.007355679975419875,0.00715467166770609,0.007694644081516429,0.012301908627351118,-0.0009699225505222042,-0.005450597541616311,0.001939803594628368,-0.003437317405028419
57,off,10000,0.009685912573985106,-0.0009656948348198857,0.0036288116406840523,0.006973328144114975,0.006738191074097314,-0.009242120021993533,0.0024152136431174615,0.012578829613913623,0.004100502401040445,-0.0267554933673272,-0.0007722921906499566,0.01883621166523177,0.004259551866077958,-0.007317082371751083,0.005867731036997391,0.00930176032335459,0.0021933979557281886,0.0057440980913232775,0.011117235755386753,0.010909326135717478,0.00511080275060069,0.0042923461697987764,0.008701699399590755,0.008527404328161617,-0.001100572333984157,-0.010401636154399159,-0.00432366155517489,-0.008768311304842498,-0.052132932922792544,-0.016555466347213933,-0.001366807352012185,0.0006005314868777129,0.0005966058318531076,0.004561200127528863,0.013575461240005788,0.0051857108019446015,-0.010546773726358897,0.006607317156261001,-0.0050502245127348015,0.003916972687490614,0.013544793528572335,0.004762482359492267,-0.008746130519976998,0.002269656597473841,0.011280394080111646,-0.010751713561640877
58,on,50000,0.011426344406365026,0.0042146140841207306,-1.1584116758406936e-05,0.0031411398673829713,0.014379247920468043,0.004772658872721771,0.00010742128006447788,0.009592194879562787,-0.009114328493067663,-0.05859311174682169,-0.003028313972533367,0.04760738900752056,0.004612599267355858,0.0007118533721541786,0.028812620118430124,0.02481802860446442,0.00550707764424721,0.0028110536090391208,0.02440714595145769,0.016459374226955183,-0.0003170991122178884,0.0037594412432493903,0.014174285927013234,0.026385721159261126,-0.004510608618759449,-0.013602112196575599,-0.003374364728718217,-0.005653588755317827,-0.08935890843213246,-0.009527166073282228,-0.006076305509524995,-0.003511164254831091,0.005478799704866404,0.0061415626606171605,0.014948906839049777,-0.003258712373977381,-0.02128106936262757,0.004652953189107651,-0.0012028907217844888,-0.00023439440560760546,0.006806744901513022,0.0048139987565749024,0.003413318833121191,-0.0004221869958095358,0.015989071250658047,-0.003502947413456467
