"","DIM","funcId","ID","runtime","run.1","run.2","run.3","run.4","run.5","run.6","run.7","run.8","run.9","run.10","run.11","run.12","run.13","run.14","run.15","run.16","run.17","run.18","run.19","run.20","algid"
"645",30,24,5,50000,154.667003,170.038556,177.88148,167.477792,234.163158,303.416596,159.240789,303.89992,319.413465,304.709606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"646",5,24,5,500,20.909518,18.684055,28.350793,8.61671,22.377999,38.263086,30.920747,18.698831,43.105117,29.857926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"647",5,24,5,2000,11.019124,18.683544,24.383043,8.420901,22.377999,30.692899,29.039604,16.441889,27.38665,29.857926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"648",5,24,5,5000,11.019124,18.683544,8.958193,8.420901,22.377999,28.743014,13.776169,3.400894,27.38665,23.237505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"649",5,24,5,10000,11.019124,18.683544,8.958193,8.420901,22.377999,28.743014,13.683013,2.667198,27.38665,23.237505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"650",5,24,5,50000,11.019124,18.683544,3.55557,8.420901,15.841524,3.808367,13.683013,2.667198,27.38665,11.843064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"651",5,3,5,500,20.894347,9.949681,19.901611,23.895638,20.314217,20.905986,7.230168,26.889394,46.762731,6.167611,39.375042,21.911542,7.978971,52.743767,10.160048,17.923407,14.937443,28.857492,49.750886,31.225975,"conf_8"
"652",5,3,5,2000,20.894034,9.94956,19.899121,23.878952,19.899121,20.89408,6.964708,26.863763,46.762716,5.969749,38.803114,21.888993,7.959667,52.732256,9.94956,17.909223,14.924351,28.853559,49.747588,30.843472,"conf_8"
"653",5,3,5,5000,20.894034,9.94956,19.899121,23.878952,19.899121,20.89408,6.964708,26.863763,46.762716,5.969749,28.853676,21.888993,7.959667,39.798073,9.94956,17.909223,14.924351,28.853559,46.762716,25.868824,"conf_8"
"654",5,3,5,10000,20.894034,9.94956,19.899121,23.878952,19.899121,20.89408,6.964708,26.863763,46.762716,5.969749,19.899121,21.888993,7.959667,39.798073,9.94956,17.909223,14.924351,22.883993,27.858652,25.868824,"conf_8"
"655",5,3,5,50000,20.894034,9.94956,19.899121,23.878952,19.899121,9.94958,6.964708,26.863763,8.954621,5.969749,17.603068,12.934432,7.959667,20.89408,9.94956,3.979836,14.924351,21.888993,9.94958,14.924351,"conf_8"
"656",30,3,5,500,426.486722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"657",30,3,5,2000,209.317172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"658",30,3,5,5000,189.044032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"659",30,3,5,10000,189.040657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"660",30,3,5,50000,189.040657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"661",5,4,5,500,47.757918,25.869221,22.884168,114.41891,27.859116,39.798165,11.045315,105.790613,24.874422,29.849011,14.935518,41.788804,30.88557,9.983166,39.841102,25.876739,7.01285,31.849579,21.927268,23.880799,"conf_8"
"662",5,4,5,2000,47.757716,25.868804,22.883952,114.418909,27.858763,38.209291,10.944519,97.423336,24.873865,29.848635,14.924351,41.788048,30.843472,9.94958,39.798073,25.868865,6.964708,31.838594,21.888993,23.878952,"conf_8"
"663",5,4,5,5000,47.757716,25.868804,22.883952,50.742527,27.858763,38.209291,10.944519,54.722358,24.873865,29.848635,14.924351,41.788048,30.843472,9.94958,39.798073,25.868865,6.964708,31.838594,21.888993,23.878952,"conf_8"
"664",5,4,5,10000,47.757716,25.868804,22.883952,36.813278,27.858763,38.209291,10.944519,54.722358,24.873865,29.848635,14.924351,41.788048,20.894095,9.94958,21.888993,25.868865,6.964708,24.873865,21.888993,23.878952,"conf_8"
"665",5,4,5,50000,47.757716,25.868804,22.883952,36.813278,27.858763,25.868824,10.944519,33.82841,24.873865,29.848635,14.924351,22.883993,10.94454,9.94958,21.888993,23.878952,6.964708,17.909223,21.888993,21.888993,"conf_8"
"666",30,4,5,500,518.817858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"667",30,4,5,2000,302.772513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"668",30,4,5,5000,302.772513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"669",30,4,5,10000,107.455301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"670",30,4,5,50000,107.455301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"671",5,5,5,500,9.955221,0.072709,3.140735,0.003915,0.003254,0.025307,0.16853,0.037177,6.145266,0.163059,0.031772,5.984311,6.936212,0.428055,5.996349,0.074827,0.156954,0.073175,0.121593,0.078233,"conf_8"
"672",5,5,5,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_8"
"673",5,5,5,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_8"
"674",5,5,5,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_8"
"675",5,5,5,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_8"
"676",30,5,5,500,108.307398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"677",30,5,5,2000,10.110604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"678",30,5,5,5000,6.7921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"679",30,5,5,10000,2.167744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"680",30,5,5,50000,1e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"681",5,6,5,500,0.003063,0.016008,0.024429,0.01601,0.004545,0.079079,0.018764,0.723724,0.410138,0.002,0.255191,1.405916,0.654402,1.735047,0.044319,15.012234,1.217545,0.026928,1.402036,0.041605,"conf_8"
"682",5,6,5,2000,0,0,0,0,0,0,0,0,0,0,0.000601,0.001153,0,1.5e-05,0,0.023928,0,0,0.017696,0,"conf_8"
"683",5,6,5,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_8"
"684",5,6,5,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_8"
"685",5,6,5,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_8"
"686",30,6,5,500,234.42234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"687",30,6,5,2000,23.475707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"688",30,6,5,5000,0.692521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"689",30,6,5,10000,0.02265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"690",30,6,5,50000,5.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"691",5,7,5,500,1.389444,2.585646,1.281426,0.352994,2.585646,1.281426,0.467438,1.956676,0.226515,2.585646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"692",5,7,5,2000,1.389444,2.585646,1.08808,0.352994,2.585646,1.174081,0.467009,1.956676,0.226515,2.585646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"693",5,7,5,5000,1.389444,2.585646,1.08808,0.352994,2.585646,1.174081,0.467009,1.956676,0.226515,2.585646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"694",5,7,5,10000,1.389444,2.585646,1.08808,0.352994,2.585646,1.174081,0.467009,1.956676,0.226515,2.585646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"695",5,7,5,50000,0.352994,2.585646,0.352994,0.352994,1.047506,1.174081,0.467009,1.956676,0.226515,1.047506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"696",30,7,5,500,80.994958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"697",30,7,5,2000,21.607588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"698",30,7,5,5000,21.607588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"699",30,7,5,10000,21.607588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"700",30,7,5,50000,21.607588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"701",5,8,5,500,3.165794,2.921896,3.81731,1.704097,1.2681,1.681066,2.221704,3.074083,2.635255,2.769815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"702",5,8,5,2000,0,0,0.000174,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"703",5,8,5,5000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"704",5,8,5,10000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"705",5,8,5,50000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"706",30,8,5,500,767.798254,459.125881,451.532076,413.587969,964.997057,524.129678,936.246748,446.322814,934.7162,722.986071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"707",30,8,5,2000,29.438704,33.707469,35.824185,27.087565,29.184248,29.730458,29.012482,27.248891,29.629329,36.833647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"708",30,8,5,5000,27.968638,29.334357,27.505409,23.80812,26.380837,27.302702,26.563146,23.545187,27.054236,25.714043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"709",30,8,5,10000,23.725605,25.592291,22.901992,19.148594,21.734081,23.22841,21.893759,19.256906,22.540226,21.140928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"710",30,8,5,50000,3.986624,1.545108,0.060906,0,6.3e-05,0.056697,0.000173,0,0.002084,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"711",5,9,5,500,3.671005,1.605586,2.117984,0.59071,1.556399,1.311507,1.494408,1.942038,0.926213,1.369795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"712",5,9,5,2000,5.5e-05,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"713",5,9,5,5000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"714",5,9,5,10000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"715",5,9,5,50000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"716",30,9,5,500,246.823725,154.204425,124.594446,95.121016,114.598863,120.801497,119.748193,125.363782,102.735598,141.735284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"717",30,9,5,2000,59.059966,27.578805,28.085149,29.362656,29.266552,26.173219,25.266591,27.570908,28.183222,24.777084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"718",30,9,5,5000,24.02634,24.109774,25.014572,27.877945,27.185442,22.955286,22.148805,24.114233,24.938902,21.398155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"719",30,9,5,10000,18.658663,19.613366,20.54393,23.63616,23.334384,18.300539,17.765816,19.781407,20.746909,16.882932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"720",30,9,5,50000,0,0,0,0.545422,0.004361,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"721",5,1,2,500,3e-06,0,8e-06,1e-06,0,0,2.6e-05,0,6e-06,1e-06,0.000412,0.000344,0.000184,0.000237,0.000169,3.7e-05,0.000373,6.3e-05,0.000109,0.000318,"conf_8"
"722",5,1,2,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_8"
"723",5,1,2,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_8"
"724",5,1,2,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_8"
"725",5,1,2,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_8"
"726",30,1,2,500,12.979697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"727",30,1,2,2000,0.00145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"728",30,1,2,5000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"729",30,1,2,10000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"730",30,1,2,50000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"731",5,10,2,500,2.68721,871.377842,587.363271,626.368837,258.860758,6.655142,387.020866,25.795473,39.012852,17.361419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"732",5,10,2,2000,0,7e-06,2e-06,0,0,0,1e-06,1.7e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"733",5,10,2,5000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"734",5,10,2,10000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"735",5,10,2,50000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"736",30,10,2,500,233116.426515,227185.463206,262824.763839,85152.633304,191250.251398,183633.867569,173458.280482,127933.094523,244844.207073,233604.240015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"737",30,10,2,2000,41100.093695,22098.138405,30283.823432,17661.715147,21919.913111,30375.052398,23772.633561,23309.841408,23147.02139,36206.479571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"738",30,10,2,5000,5421.947143,7665.021653,4439.681384,2189.862437,3927.07167,6430.88437,3771.473568,3585.749783,2300.145003,6815.883775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"739",30,10,2,10000,752.745067,989.614662,651.942653,150.110692,331.864276,469.059772,365.620293,284.392667,342.203436,310.899765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"740",30,10,2,50000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"741",5,11,2,500,31.733419,18.193834,11.62466,27.309459,37.990291,23.842849,17.552952,25.661681,23.66353,22.08773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"742",5,11,2,2000,0.000483,0.082472,0.132072,0.058534,0.026265,0.080351,0.021631,0.046764,1.724753,0.885081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"743",5,11,2,5000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"744",5,11,2,10000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"745",5,11,2,50000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"746",30,11,2,500,175.692486,156.305903,225.928932,170.08777,192.02963,186.334499,137.635663,141.064938,225.831176,166.005542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"747",30,11,2,2000,172.516889,154.566713,219.372615,164.8792,188.367634,162.123808,134.374309,134.792731,219.681551,161.592221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"748",30,11,2,5000,98.80453,97.188688,133.031657,67.869757,88.066471,103.231332,60.79135,75.584547,75.561618,71.392385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"749",30,11,2,10000,25.889247,26.388736,47.63248,37.377982,30.692237,41.538122,10.923877,22.738588,25.856312,35.932144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"750",30,11,2,50000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"751",5,12,2,500,0.909873,3.39248,1.135698,0.17586,1.808773,0.102361,7.716474,1.049896,0.372993,5.373664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"752",5,12,2,2000,0,0,0,0,0,0.002744,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"753",5,12,2,5000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"754",5,12,2,10000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"755",5,12,2,50000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"756",30,12,2,500,10839516.72372,8127771.9946,7990685.331143,11924180.515395,7733213.606194,8307602.125825,6782929.853707,9983489.974757,9818929.50258,7050007.027377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"757",30,12,2,2000,590.847128,389.003364,18183.628641,598.232828,290.664072,316.5704,368.197135,438.947212,208.038545,320.908908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"758",30,12,2,5000,2.978747,0.173522,23.468558,1.614112,0.563893,0.002666,3.545433,8.930052,0.73286,7.179606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"759",30,12,2,10000,1.631495,0.08346,15.621643,0.687953,0.21784,0.001391,1.537508,4.622703,0.32072,3.254262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"760",30,12,2,50000,0,0,1e-06,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"761",5,13,2,500,1.263487,6.79689,3.62474,8.225796,8.11254,36.67823,4.407164,8.186705,3.03756,2.310339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"762",5,13,2,2000,0.000208,0.00028,0.000543,0,0.001563,0.000946,3.3e-05,0.000277,7.3e-05,0.000404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"763",5,13,2,5000,0,0,0,0,0,0,1.6e-05,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"764",5,13,2,10000,0,0,0,0,0,0,1.6e-05,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"765",5,13,2,50000,0,0,0,0,0,0,1.6e-05,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"766",30,13,2,500,614.044282,831.135049,514.044515,704.762807,729.544557,630.866275,623.778627,657.66254,633.276527,745.44694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"767",30,13,2,2000,12.365023,30.27155,18.031,11.363454,17.238961,11.298767,23.72068,8.920944,10.132477,14.600177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"768",30,13,2,5000,3.025232,10.657432,3.429058,0.04131,2.937362,1.979395,5.497373,0.056021,0.168331,0.769757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"769",30,13,2,10000,3.024141,10.648918,3.426842,0.039096,2.932265,1.97801,5.493799,0.054497,0.164168,0.767138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"770",30,13,2,50000,3.024141,10.648918,3.426842,0.039096,2.932265,1.97801,5.493799,0.054497,0.164168,0.767138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"771",5,14,2,500,0.000105,0.000799,0.000337,0.000823,0.001067,0.000161,0.00072,0.00024,4.2e-05,0.001147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"772",5,14,2,2000,0,0,0,0,0,0,0,0,1e-06,1e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"773",5,14,2,5000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"774",5,14,2,10000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"775",5,14,2,50000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"776",30,14,2,500,3.09911,4.025279,3.433034,2.955592,2.261413,3.368378,3.072445,2.327259,3.096361,3.537652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"777",30,14,2,2000,0.012202,0.016251,0.012606,0.013545,0.016664,0.011412,0.012972,0.015712,0.009697,0.014405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"778",30,14,2,5000,0.00097,0.001043,0.000764,0.000942,0.000971,0.000541,0.000962,0.000613,0.000706,0.000884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"779",30,14,2,10000,5.9e-05,0.00016,5.4e-05,5.9e-05,0.000124,8.2e-05,6.1e-05,8.2e-05,8.1e-05,7.9e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"780",30,14,2,50000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"781",5,15,2,500,41.925314,7.174245,25.529787,34.660744,22.544495,33.829024,4.977255,27.325652,18.977539,13.934396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"782",5,15,2,2000,22.106031,6.964708,24.873865,34.660744,21.889054,33.828446,4.97479,27.325652,18.904121,13.929391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"783",5,15,2,5000,22.106031,6.964708,24.873865,19.899075,15.111807,33.828446,4.97479,27.325652,18.904121,13.929391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"784",5,15,2,10000,11.499904,6.964708,24.873865,19.899075,4.974795,33.828446,4.97479,14.924351,18.904121,13.929391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"785",5,15,2,50000,2.984877,6.964708,3.723162,19.899075,4.974795,8.954621,4.97479,14.924351,18.904121,13.929391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"786",30,15,2,500,434.460846,382.873715,392.045158,388.159804,408.724567,304.872035,375.621281,438.063748,391.447683,386.486149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"787",30,15,2,2000,239.017608,170.942688,184.771914,185.276688,197.726358,87.013604,168.875169,187.884581,206.826082,178.806268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"788",30,15,2,5000,237.792415,166.157868,177.102681,180.086606,197.000903,83.587085,167.153099,182.076458,205.958048,178.096519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"789",30,15,2,10000,237.79204,166.15712,177.101653,180.086408,197.00079,83.576206,167.151853,182.076184,205.954877,178.096515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"790",30,15,2,50000,237.79204,166.15712,177.101653,180.086408,197.00079,83.576206,167.151853,182.076184,205.954877,178.096515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"791",5,16,2,500,4.066971,17.4805,22.432811,0.165907,0.365305,0.424284,9.575712,0.211427,5.956548,0.438886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"792",5,16,2,2000,3.970833,17.158669,8.543984,0.157414,0.35884,0.387824,9.548808,0.205875,5.888685,0.390287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"793",5,16,2,5000,3.970833,17.158669,8.539899,0.157414,0.35884,0.387824,2.721056,0.205875,5.884763,0.390287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"794",5,16,2,10000,3.970833,5.709271,8.539899,0.157414,0.35884,0.387824,1.933994,0.205875,5.870209,0.390287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"795",5,16,2,50000,3.970833,5.277996,0.035531,0.157414,0.35884,0.387824,1.933994,0.205875,0.554689,0.390287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"796",30,16,2,500,19.660517,9.403166,13.935657,11.19658,11.506185,19.302768,15.396569,11.556992,14.582096,18.892113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"797",30,16,2,2000,6.993721,1.960867,4.490237,3.809721,3.59226,5.496085,15.396569,2.608414,4.75068,7.482174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"798",30,16,2,5000,6.449928,1.754237,4.27105,3.596587,3.371832,5.168628,7.975993,2.374584,4.497363,7.034312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"799",30,16,2,10000,6.445837,1.753978,4.269898,3.594844,3.370611,5.166801,4.783847,2.373016,4.497068,7.031236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
"800",30,16,2,50000,6.445822,1.753975,4.268718,3.594844,3.370611,5.1668,4.780681,2.373016,4.497067,7.031235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_8"
